,tpep_pickup_datetime,pickup_longitude,pickup_latitude,in_lat,in_lon
2457526,2016-02-07 00:19:13,-74.00569915771484,40.72565841674805,True,True
2457569,2016-02-07 00:19:19,-74.00556945800781,40.72027969360352,True,True
2457574,2016-02-07 00:19:20,-74.00436401367188,40.71667098999024,True,True
2457586,2016-02-07 00:19:22,-74.00807189941406,40.71493911743164,True,True
2457599,2016-02-07 00:19:24,-74.00897216796875,40.7152214050293,True,True
2457637,2016-02-07 00:19:29,-74.0125961303711,40.717041015625,True,True
2457693,2016-02-07 00:19:38,-74.00259399414062,40.71965408325195,True,True
2457728,2016-02-07 00:19:44,-74.0086898803711,40.71897888183594,True,True
2457732,2016-02-07 00:19:45,-74.00838470458984,40.714515686035156,True,True
2457734,2016-02-07 00:19:45,-74.00735473632812,40.71609878540039,True,True
2457767,2016-02-07 00:19:50,-74.0115737915039,40.72248840332031,True,True
2457835,2016-02-07 00:19:59,-74.0052490234375,40.72275161743164,True,True
2457883,2016-02-07 00:20:07,-74.0022201538086,40.72449111938477,True,True
2457954,2016-02-07 00:20:19,-74.00483703613281,40.72150039672852,True,True
2458031,2016-02-07 00:20:32,-74.00314331054686,40.72074508666992,True,True
2458084,2016-02-07 00:20:40,-74.00396728515625,40.72571182250977,True,True
2458106,2016-02-07 00:20:44,-74.00350952148438,40.72275924682617,True,True
2458150,2016-02-07 00:20:49,-74.00827026367188,40.71501922607422,True,True
2458157,2016-02-07 00:20:50,-74.00955963134766,40.72222900390625,True,True
2458234,2016-02-07 00:21:02,-74.00836181640625,40.715599060058594,True,True
2458249,2016-02-07 00:21:05,-74.00331115722656,40.71555709838867,True,True
2458277,2016-02-07 00:21:09,-74.00273895263672,40.7210807800293,True,True
2458289,2016-02-07 00:21:12,-74.00907897949219,40.71760940551758,True,True
2458383,2016-02-07 00:21:25,-74.00814056396483,40.71682357788085,True,True
2458449,2016-02-07 00:21:35,-74.00902557373048,40.71611785888672,True,True
2458536,2016-02-07 00:21:46,-74.0042724609375,40.72369766235352,True,True
2458570,2016-02-07 00:21:50,-74.0053176879883,40.72219848632813,True,True
2458668,2016-02-07 00:22:04,-74.01242065429686,40.71697998046875,True,True
2458680,2016-02-07 00:22:06,-74.0079116821289,40.72345352172852,True,True
2458691,2016-02-07 00:22:07,-74.00424194335938,40.72188949584961,True,True
2458717,2016-02-07 00:22:11,-74.00924682617188,40.71696853637695,True,True
2458771,2016-02-07 00:22:18,-74.00526428222656,40.720481872558594,True,True
2458773,2016-02-07 00:22:18,-74.00509643554686,40.71916198730469,True,True
2458885,2016-02-07 00:22:34,-74.01127624511719,40.71470642089844,True,True
2458895,2016-02-07 00:22:36,-74.0041275024414,40.72102737426758,True,True
2458939,2016-02-07 00:22:41,-74.00577545166014,40.72557830810547,True,True
2458954,2016-02-07 00:22:43,-74.00802612304686,40.72344970703125,True,True
2459112,2016-02-07 00:23:07,-74.00972747802734,40.71575546264648,True,True
2459182,2016-02-07 00:23:15,-74.00916290283203,40.71717071533203,True,True
2459339,2016-02-07 00:23:39,-74.01146697998048,40.715232849121094,True,True
2459367,2016-02-07 00:23:43,-74.003662109375,40.72248840332031,True,True
2459417,2016-02-07 00:23:49,-74.0086669921875,40.71915817260742,True,True
2459419,2016-02-07 00:23:49,-74.00409698486328,40.72188568115234,True,True
2459453,2016-02-07 00:23:53,-74.00782012939453,40.72351837158203,True,True
2459498,2016-02-07 00:24:02,-74.00849914550781,40.71941757202149,True,True
2459499,2016-02-07 00:24:02,-74.00458526611328,40.7160758972168,True,True
2459534,2016-02-07 00:24:07,-74.00423431396483,40.72190856933594,True,True
2459557,2016-02-07 00:24:10,-74.00879669189453,40.7193603515625,True,True
2459608,2016-02-07 00:24:17,-74.0093994140625,40.71477127075195,True,True
2459771,2016-02-07 00:24:40,-74.00428009033203,40.72182846069336,True,True
2459793,2016-02-07 00:24:43,-74.00895690917969,40.71546173095703,True,True
2459834,2016-02-07 00:24:49,-74.00439453125,40.71970748901367,True,True
2459964,2016-02-07 00:25:07,-74.00559234619139,40.71711349487305,True,True
2460004,2016-02-07 00:25:13,-74.00468444824219,40.72130584716797,True,True
2460005,2016-02-07 00:25:13,-74.0041732788086,40.721771240234375,True,True
2460051,2016-02-07 00:25:22,-74.0099105834961,40.71860885620117,True,True
2460065,2016-02-07 00:25:24,-74.00867462158203,40.71911239624024,True,True
2460112,2016-02-07 00:25:30,-74.00484466552734,40.71902847290039,True,True
2460139,2016-02-07 00:25:33,-74.00931549072266,40.72469711303711,True,True
2460169,2016-02-07 00:25:38,-74.0086669921875,40.71930313110352,True,True
2460219,2016-02-07 00:25:43,-74.00350189208984,40.7223014831543,True,True
2460294,2016-02-07 00:25:56,-74.008544921875,40.719764709472656,True,True
2460347,2016-02-07 00:26:04,-74.00353240966798,40.71916580200195,True,True
2460394,2016-02-07 00:26:12,-74.00231170654298,40.72382354736328,True,True
2460434,2016-02-07 00:26:19,-74.00865173339844,40.719551086425774,True,True
2460461,2016-02-07 00:26:23,-74.00834655761719,40.71670913696289,True,True
2460467,2016-02-07 00:26:24,-74.00807189941406,40.715065002441406,True,True
2460496,2016-02-07 00:26:30,-74.00443267822266,40.72111129760742,True,True
2460529,2016-02-07 00:26:37,-74.0037612915039,40.71906661987305,True,True
2460592,2016-02-07 00:26:45,-74.00867462158203,40.71968078613281,True,True
2460614,2016-02-07 00:26:48,-74.00397491455078,40.7256088256836,True,True
2460621,2016-02-07 00:26:49,-74.00726318359375,40.71429061889648,True,True
2460624,2016-02-07 00:26:50,-74.01034545898438,40.718505859375,True,True
2460648,2016-02-07 00:26:54,-74.00906372070312,40.71614837646485,True,True
2460659,2016-02-07 00:26:56,-74.00218200683594,40.715179443359375,True,True
2460688,2016-02-07 00:27:01,-74.00927734375,40.71622848510742,True,True
2460826,2016-02-07 00:27:22,-74.00517272949219,40.71987533569336,True,True
2460890,2016-02-07 00:27:31,-74.00926971435547,40.71735000610352,True,True
2460912,2016-02-07 00:27:33,-74.00426483154298,40.723976135253906,True,True
2460916,2016-02-07 00:27:34,-74.00664520263672,40.725730895996094,True,True
2460958,2016-02-07 00:27:40,-74.00410461425781,40.72198486328125,True,True
2461016,2016-02-07 00:27:48,-74.00789642333984,40.71486282348633,True,True
2461027,2016-02-07 00:27:49,-74.00724792480467,40.71442031860352,True,True
2461044,2016-02-07 00:27:52,-74.00942993164062,40.72113800048828,True,True
2461161,2016-02-07 00:28:08,-74.0046615600586,40.7239646911621,True,True
2461164,2016-02-07 00:28:08,-74.00898742675781,40.71772003173828,True,True
2461245,2016-02-07 00:28:18,-74.00872039794923,40.71926879882813,True,True
2461258,2016-02-07 00:28:20,-74.00263214111328,40.718563079833984,True,True
2461264,2016-02-07 00:28:21,-74.00490570068358,40.721038818359375,True,True
2461290,2016-02-07 00:28:25,-74.0052490234375,40.72053527832031,True,True
2461354,2016-02-07 00:28:34,-74.00466918945312,40.71974563598633,True,True
2461367,2016-02-07 00:28:37,-74.0037841796875,40.72242736816406,True,True
2461395,2016-02-07 00:28:41,-74.0089340209961,40.71860885620117,True,True
2461486,2016-02-07 00:28:54,-74.00801086425781,40.71482849121094,True,True
2461490,2016-02-07 00:28:55,-74.00382995605469,40.72385025024415,True,True
2461495,2016-02-07 00:28:55,-74.00507354736328,40.72553634643555,True,True
2461519,2016-02-07 00:28:58,-74.008056640625,40.7147216796875,True,True
2461528,2016-02-07 00:28:59,-74.00899505615234,40.718544006347656,True,True
2461536,2016-02-07 00:29:00,-74.006591796875,40.721038818359375,True,True
2461539,2016-02-07 00:29:00,-74.00869750976562,40.719322204589844,True,True
2461587,2016-02-07 00:29:07,-74.00879669189453,40.71928024291992,True,True
2461597,2016-02-07 00:29:09,-74.00898742675781,40.71760177612305,True,True
2461653,2016-02-07 00:29:18,-74.0045166015625,40.72418212890625,True,True
2461758,2016-02-07 00:29:36,-74.0043716430664,40.720008850097656,True,True
2461765,2016-02-07 00:29:38,-74.00447082519531,40.71960830688477,True,True
2461856,2016-02-07 00:29:51,-74.00843048095702,40.72192001342773,True,True
2461903,2016-02-07 00:29:57,-74.0085678100586,40.71998977661133,True,True
2461927,2016-02-07 00:30:01,-74.00540161132812,40.72064208984375,True,True
2461940,2016-02-07 00:30:03,-74.00505065917969,40.72556686401367,True,True
2461952,2016-02-07 00:30:05,-74.00749969482422,40.715187072753906,True,True
2462002,2016-02-07 00:30:13,-74.005859375,40.714805603027344,True,True
2462010,2016-02-07 00:30:14,-74.00865936279298,40.71984481811523,True,True
2462036,2016-02-07 00:30:17,-74.0048599243164,40.720970153808594,True,True
2462118,2016-02-07 00:30:29,-74.00446319580078,40.72420883178711,True,True
2462131,2016-02-07 00:30:31,-74.00333404541014,40.72301864624024,True,True
2462140,2016-02-07 00:30:33,-74.00492095947266,40.72147750854492,True,True
2462219,2016-02-07 00:30:44,-74.00992584228516,40.714759826660156,True,True
2462285,2016-02-07 00:30:53,-74.0041275024414,40.72401809692383,True,True
2462317,2016-02-07 00:30:58,-74.00527954101562,40.71918869018555,True,True
2462372,2016-02-07 00:31:07,-74.00830078125,40.71437454223633,True,True
2462537,2016-02-07 00:31:29,-74.00211334228516,40.715328216552734,True,True
2462543,2016-02-07 00:31:30,-74.00542449951173,40.72042083740234,True,True
2462549,2016-02-07 00:31:31,-74.00827026367188,40.72209930419922,True,True
2462626,2016-02-07 00:31:44,-74.00511932373048,40.71902847290039,True,True
2462632,2016-02-07 00:31:44,-74.01027679443358,40.72014617919922,True,True
2462651,2016-02-07 00:31:48,-74.00898742675781,40.719276428222656,True,True
2462665,2016-02-07 00:31:49,-74.00415802001955,40.72193145751953,True,True
2462743,2016-02-07 00:32:03,-74.0035400390625,40.72261047363281,True,True
2462766,2016-02-07 00:32:06,-74.00398254394531,40.71989822387695,True,True
2462795,2016-02-07 00:32:09,-74.00337982177734,40.72367858886719,True,True
2462798,2016-02-07 00:32:10,-74.00408935546875,40.72193908691406,True,True
2463007,2016-02-07 00:32:39,-74.00839233398438,40.71419525146485,True,True
2463055,2016-02-07 00:32:47,-74.00933837890625,40.715579986572266,True,True
2463089,2016-02-07 00:32:52,-74.00572967529298,40.72561264038085,True,True
2463113,2016-02-07 00:32:56,-74.00260162353516,40.714332580566406,True,True
2463116,2016-02-07 00:32:56,-74.00889587402342,40.71890258789063,True,True
2463175,2016-02-07 00:33:06,-74.00576782226562,40.72544860839844,True,True
2463207,2016-02-07 00:33:11,-74.010498046875,40.71922302246094,True,True
2463260,2016-02-07 00:33:19,-74.00899505615234,40.71866989135742,True,True
2463337,2016-02-07 00:33:31,-74.00226593017578,40.71951675415039,True,True
2463411,2016-02-07 00:33:40,-74.00862884521484,40.7166404724121,True,True
2463482,2016-02-07 00:33:50,-74.00443267822266,40.7198371887207,True,True
2463523,2016-02-07 00:33:57,-74.00878143310547,40.71890258789063,True,True
2463561,2016-02-07 00:34:03,-74.005126953125,40.7228889465332,True,True
2463564,2016-02-07 00:34:04,-74.004638671875,40.72124862670898,True,True
2463746,2016-02-07 00:34:30,-74.01039123535155,40.7188606262207,True,True
2463793,2016-02-07 00:34:37,-74.00326538085938,40.72503280639648,True,True
2463806,2016-02-07 00:34:39,-74.00369262695312,40.7205467224121,True,True
2463810,2016-02-07 00:34:40,-74.00562286376955,40.72563171386719,True,True
2463838,2016-02-07 00:34:45,-74.00835418701173,40.71498489379883,True,True
2463871,2016-02-07 00:34:52,-74.00917053222656,40.71667098999024,True,True
2463879,2016-02-07 00:34:53,-74.00867462158203,40.71979141235352,True,True
2463883,2016-02-07 00:34:54,-74.00930023193358,40.71524429321289,True,True
2463894,2016-02-07 00:34:55,-74.00880432128906,40.71933364868164,True,True
2463900,2016-02-07 00:34:56,-74.00363159179686,40.72270202636719,True,True
2463941,2016-02-07 00:35:03,-74.00342559814453,40.72358322143555,True,True
2463954,2016-02-07 00:35:04,-74.00360870361328,40.722599029541016,True,True
2463974,2016-02-07 00:35:07,-74.00514221191406,40.72301483154297,True,True
2463984,2016-02-07 00:35:08,-74.00634765625,40.720306396484375,True,True
2464015,2016-02-07 00:35:11,-74.00788879394531,40.714759826660156,True,True
2464053,2016-02-07 00:35:19,-74.00811767578125,40.72570037841797,True,True
2464103,2016-02-07 00:35:26,-74.00508880615234,40.719722747802734,True,True
2464132,2016-02-07 00:35:30,-74.00881958007811,40.71920394897461,True,True
2464138,2016-02-07 00:35:31,-74.00760650634766,40.72575759887695,True,True
2464193,2016-02-07 00:35:40,-74.00877380371094,40.71420669555664,True,True
2464275,2016-02-07 00:35:51,-74.0053176879883,40.72203063964844,True,True
2464304,2016-02-07 00:35:55,-74.0047607421875,40.719215393066406,True,True
2464482,2016-02-07 00:36:22,-74.00556182861328,40.7216911315918,True,True
2464548,2016-02-07 00:36:31,-74.0039520263672,40.72579193115234,True,True
2464549,2016-02-07 00:36:32,-74.0031509399414,40.72319412231445,True,True
2464555,2016-02-07 00:36:32,-74.00316619873048,40.72019958496094,True,True
2464580,2016-02-07 00:36:35,-74.00465393066406,40.72346115112305,True,True
2464596,2016-02-07 00:36:37,-74.00923156738281,40.71718978881836,True,True
2464603,2016-02-07 00:36:38,-74.00859069824219,40.721168518066406,True,True
2464689,2016-02-07 00:36:53,-74.00914764404298,40.71709442138672,True,True
2464690,2016-02-07 00:36:53,-74.01052856445312,40.71888732910156,True,True
2464714,2016-02-07 00:36:58,-74.00275421142578,40.71846389770508,True,True
2464800,2016-02-07 00:37:11,-74.00871276855469,40.71960067749024,True,True
2464845,2016-02-07 00:37:19,-74.00896453857422,40.718616485595696,True,True
2464846,2016-02-07 00:37:19,-74.00896453857422,40.718616485595696,True,True
2464983,2016-02-07 00:37:40,-74.00509643554686,40.71971893310547,True,True
2464990,2016-02-07 00:37:41,-74.00807189941406,40.72356414794922,True,True
2465034,2016-02-07 00:37:47,-74.0089340209961,40.71609878540039,True,True
2465128,2016-02-07 00:38:00,-74.0040283203125,40.72547912597656,True,True
2465180,2016-02-07 00:38:07,-74.00521850585938,40.7211799621582,True,True
2465290,2016-02-07 00:38:23,-74.0042953491211,40.71697616577149,True,True
2465448,2016-02-07 00:38:46,-74.00332641601562,40.72057342529297,True,True
2465451,2016-02-07 00:38:47,-74.00308227539062,40.72323989868164,True,True
2465483,2016-02-07 00:38:52,-74.0041275024414,40.72087860107422,True,True
2465497,2016-02-07 00:38:53,-74.00892639160156,40.7193489074707,True,True
2465499,2016-02-07 00:38:53,-74.00930786132812,40.717041015625,True,True
2465626,2016-02-07 00:39:12,-74.00213623046875,40.724285125732415,True,True
2465632,2016-02-07 00:39:13,-74.0047836303711,40.71967315673828,True,True
2465634,2016-02-07 00:39:13,-74.00867462158203,40.71976089477539,True,True
2465667,2016-02-07 00:39:17,-74.00344085693358,40.7222785949707,True,True
2465771,2016-02-07 00:39:32,-74.00285339355469,40.72185897827149,True,True
2465772,2016-02-07 00:39:32,-74.00596618652342,40.72536849975585,True,True
2465794,2016-02-07 00:39:35,-74.00331115722656,40.722820281982415,True,True
2465820,2016-02-07 00:39:40,-74.00470733642578,40.71860885620117,True,True
2465849,2016-02-07 00:39:46,-74.00467681884766,40.7187614440918,True,True
2465866,2016-02-07 00:39:48,-74.00933074951173,40.72116088867188,True,True
2465900,2016-02-07 00:39:53,-74.00877380371094,40.71942901611328,True,True
2465917,2016-02-07 00:39:57,-74.0058364868164,40.714710235595696,True,True
2465961,2016-02-07 00:40:05,-74.00428009033203,40.72195816040039,True,True
2465972,2016-02-07 00:40:06,-74.00804138183594,40.723011016845696,True,True
2466005,2016-02-07 00:40:11,-74.00888061523438,40.71599197387695,True,True
2466032,2016-02-07 00:40:14,-74.00399017333984,40.7255973815918,True,True
2466055,2016-02-07 00:40:17,-74.00863647460938,40.71966552734375,True,True
2466122,2016-02-07 00:40:26,-74.00391387939453,40.72555923461913,True,True
2466131,2016-02-07 00:40:28,-74.00448608398438,40.715965270996094,True,True
2466138,2016-02-07 00:40:30,-74.00466918945312,40.72122192382813,True,True
2466182,2016-02-07 00:40:37,-74.01036071777344,40.719486236572266,True,True
2466205,2016-02-07 00:40:41,-74.00491333007811,40.721187591552734,True,True
2466209,2016-02-07 00:40:42,-74.00884246826173,40.71883010864258,True,True
2466275,2016-02-07 00:40:53,-74.00912475585938,40.716758728027344,True,True
2466317,2016-02-07 00:41:00,-74.00518798828125,40.72068405151367,True,True
2466357,2016-02-07 00:41:04,-74.00444030761719,40.72417449951172,True,True
2466463,2016-02-07 00:41:21,-74.00933074951173,40.71699142456055,True,True
2466529,2016-02-07 00:41:30,-74.00802612304686,40.71480178833008,True,True
2466578,2016-02-07 00:41:39,-74.0054702758789,40.72560501098633,True,True
2466930,2016-02-07 00:42:30,-74.01004028320312,40.719810485839844,True,True
2467058,2016-02-07 00:42:49,-74.0051498413086,40.71530151367188,True,True
2467059,2016-02-07 00:42:49,-74.00904846191406,40.71588134765625,True,True
2467087,2016-02-07 00:42:53,-74.00486755371094,40.72116470336913,True,True
2467106,2016-02-07 00:42:56,-74.00475311279298,40.71873092651367,True,True
2467120,2016-02-07 00:43:00,-74.00843811035155,40.71445846557617,True,True
2467154,2016-02-07 00:43:06,-74.00497436523438,40.72301864624024,True,True
2467157,2016-02-07 00:43:07,-74.00440979003906,40.716068267822266,True,True
2467173,2016-02-07 00:43:09,-74.00868225097656,40.719329833984375,True,True
2467190,2016-02-07 00:43:13,-74.0040054321289,40.72076416015625,True,True
2467192,2016-02-07 00:43:13,-74.0033187866211,40.72538757324219,True,True
2467205,2016-02-07 00:43:15,-74.00446319580078,40.72161102294922,True,True
2467209,2016-02-07 00:43:15,-74.00655364990234,40.720359802246094,True,True
2467295,2016-02-07 00:43:29,-74.00924682617188,40.71669387817383,True,True
2467394,2016-02-07 00:43:44,-74.005126953125,40.72213745117188,True,True
2467440,2016-02-07 00:43:52,-74.00338745117188,40.72321319580078,True,True
2467448,2016-02-07 00:43:53,-74.00869750976562,40.71951675415039,True,True
2467456,2016-02-07 00:43:54,-74.0047607421875,40.718788146972656,True,True
2467496,2016-02-07 00:43:58,-74.00711822509766,40.72338104248047,True,True
2467576,2016-02-07 00:44:10,-74.00762176513672,40.71476364135742,True,True
2467582,2016-02-07 00:44:11,-74.01028442382812,40.717323303222656,True,True
2467630,2016-02-07 00:44:17,-74.0043716430664,40.71652603149415,True,True
2467671,2016-02-07 00:44:24,-74.0046615600586,40.718509674072266,True,True
2467722,2016-02-07 00:44:35,-74.00652313232422,40.7190818786621,True,True
2467758,2016-02-07 00:44:41,-74.00593566894531,40.71536636352539,True,True
2467814,2016-02-07 00:44:49,-74.00865173339844,40.71587753295898,True,True
2467820,2016-02-07 00:44:51,-74.00879669189453,40.71515274047852,True,True
2467829,2016-02-07 00:44:52,-74.00772094726562,40.71708679199219,True,True
2467848,2016-02-07 00:44:55,-74.00295257568358,40.720081329345696,True,True
2467853,2016-02-07 00:44:56,-74.01150512695312,40.72272872924805,True,True
2467887,2016-02-07 00:45:00,-74.0043716430664,40.71955490112305,True,True
2467893,2016-02-07 00:45:00,-74.01011657714845,40.7197265625,True,True
2467911,2016-02-07 00:45:03,-74.00450897216798,40.7213020324707,True,True
2467952,2016-02-07 00:45:09,-74.0086898803711,40.72207260131836,True,True
2468140,2016-02-07 00:45:39,-74.00527954101562,40.71958541870117,True,True
2468176,2016-02-07 00:45:44,-74.00514221191406,40.721153259277344,True,True
2468246,2016-02-07 00:45:53,-74.00405883789062,40.72212600708008,True,True
2468253,2016-02-07 00:45:54,-74.00508880615234,40.72286224365234,True,True
2468276,2016-02-07 00:45:57,-74.00936126708984,40.71714782714844,True,True
2468304,2016-02-07 00:46:01,-74.0054931640625,40.72163009643555,True,True
2468309,2016-02-07 00:46:02,-74.00507354736328,40.72101211547852,True,True
2468366,2016-02-07 00:46:10,-74.00616455078125,40.71434020996094,True,True
2468370,2016-02-07 00:46:11,-74.00303649902342,40.72334671020508,True,True
2468382,2016-02-07 00:46:12,-74.00528717041014,40.71977996826172,True,True
2468432,2016-02-07 00:46:22,-74.00244140625,40.7161865234375,True,True
2468442,2016-02-07 00:46:24,-74.00552368164062,40.7256088256836,True,True
2468447,2016-02-07 00:46:24,-74.00904083251955,40.7161865234375,True,True
2468478,2016-02-07 00:46:30,-74.00558471679686,40.72495651245117,True,True
2468485,2016-02-07 00:46:30,-74.00434875488281,40.72494888305664,True,True
2468506,2016-02-07 00:46:34,-74.00904083251955,40.7159538269043,True,True
2468527,2016-02-07 00:46:37,-74.00456237792969,40.72132873535156,True,True
2468529,2016-02-07 00:46:37,-74.00838470458984,40.7192497253418,True,True
2468550,2016-02-07 00:46:39,-74.00544738769531,40.72549819946289,True,True
2468590,2016-02-07 00:46:45,-74.00810241699219,40.71520614624024,True,True
2468611,2016-02-07 00:46:49,-74.01192474365234,40.7168083190918,True,True
2468839,2016-02-07 00:47:22,-74.00923156738281,40.71545028686523,True,True
2468911,2016-02-07 00:47:32,-74.0088348388672,40.71870422363281,True,True
2468915,2016-02-07 00:47:32,-74.00509643554686,40.71976089477539,True,True
2468923,2016-02-07 00:47:33,-74.00594329833984,40.71471405029297,True,True
2468926,2016-02-07 00:47:34,-74.00444793701173,40.71614074707031,True,True
2468935,2016-02-07 00:47:34,-74.00257873535155,40.719810485839844,True,True
2468987,2016-02-07 00:47:43,-74.00313568115234,40.72341918945313,True,True
2469027,2016-02-07 00:47:48,-74.00919342041014,40.71529006958008,True,True
2469030,2016-02-07 00:47:49,-74.00441741943358,40.723987579345696,True,True
2469037,2016-02-07 00:47:50,-74.00891876220702,40.718666076660156,True,True
2469065,2016-02-07 00:47:54,-74.01013946533203,40.72035598754883,True,True
2469098,2016-02-07 00:47:58,-74.00387573242188,40.72234344482422,True,True
2469145,2016-02-07 00:48:06,-74.00203704833984,40.71528244018555,True,True
2469148,2016-02-07 00:48:06,-74.00231170654298,40.71951293945313,True,True
2469165,2016-02-07 00:48:08,-74.00932312011719,40.715328216552734,True,True
2469182,2016-02-07 00:48:12,-74.00801086425781,40.71474075317383,True,True
2469249,2016-02-07 00:48:21,-74.00879669189453,40.71919631958008,True,True
2469258,2016-02-07 00:48:22,-74.00328826904298,40.71770095825195,True,True
2469281,2016-02-07 00:48:25,-74.00929260253906,40.71735382080078,True,True
2469298,2016-02-07 00:48:29,-74.00991821289062,40.720027923583984,True,True
2469400,2016-02-07 00:48:40,-74.00460052490234,40.7187385559082,True,True
2469445,2016-02-07 00:48:48,-74.00812530517578,40.71579360961913,True,True
2469548,2016-02-07 00:49:06,-74.00934600830078,40.715423583984375,True,True
2469604,2016-02-07 00:49:13,-74.01007080078125,40.71872329711913,True,True
2469694,2016-02-07 00:49:27,-74.00811004638672,40.723533630371094,True,True
2469698,2016-02-07 00:49:27,-74.00582122802734,40.72541809082031,True,True
2469722,2016-02-07 00:49:32,-74.00873565673827,40.71975326538085,True,True
2469749,2016-02-07 00:49:36,-74.0028076171875,40.718299865722656,True,True
2469766,2016-02-07 00:49:39,-74.01262664794923,40.71752548217773,True,True
2469826,2016-02-07 00:49:48,-74.00887298583984,40.71875381469727,True,True
2469847,2016-02-07 00:49:50,-74.00565338134766,40.72568130493164,True,True
2469917,2016-02-07 00:50:01,-74.00735473632812,40.71522521972656,True,True
2469931,2016-02-07 00:50:04,-74.00930023193358,40.71477890014648,True,True
2469987,2016-02-07 00:50:13,-74.00863647460938,40.71998596191406,True,True
2470065,2016-02-07 00:50:23,-74.00916290283203,40.71667861938477,True,True
2470106,2016-02-07 00:50:28,-74.00499725341797,40.72568130493164,True,True
2470116,2016-02-07 00:50:30,-74.00480651855469,40.7169189453125,True,True
2470130,2016-02-07 00:50:33,-74.0048599243164,40.72349166870117,True,True
2470173,2016-02-07 00:50:38,-74.00856018066406,40.719810485839844,True,True
2470263,2016-02-07 00:50:50,-74.00328063964845,40.71897888183594,True,True
2470408,2016-02-07 00:51:14,-74.00984954833984,40.71570587158203,True,True
2470433,2016-02-07 00:51:17,-74.00897979736328,40.718658447265625,True,True
2470490,2016-02-07 00:51:26,-74.00926208496094,40.71891784667969,True,True
2470550,2016-02-07 00:51:37,-74.00514221191406,40.71913528442383,True,True
2470564,2016-02-07 00:51:39,-74.00499725341797,40.72268295288085,True,True
2470616,2016-02-07 00:51:46,-74.0045166015625,40.717109680175774,True,True
2470650,2016-02-07 00:51:52,-74.00850677490234,40.71653366088867,True,True
2470698,2016-02-07 00:52:01,-74.00898742675781,40.71568298339844,True,True
2470701,2016-02-07 00:52:01,-74.00489807128906,40.72148132324219,True,True
2470716,2016-02-07 00:52:04,-74.0051040649414,40.71920394897461,True,True
2470742,2016-02-07 00:52:09,-74.00734710693358,40.71546173095703,True,True
2470847,2016-02-07 00:52:25,-74.01095581054686,40.72364044189453,True,True
2470879,2016-02-07 00:52:30,-74.00350952148438,40.72063064575195,True,True
2470897,2016-02-07 00:52:33,-74.0057373046875,40.72000503540039,True,True
2470924,2016-02-07 00:52:38,-74.00546264648438,40.72564697265625,True,True
2470937,2016-02-07 00:52:40,-74.00931549072266,40.721534729003906,True,True
2470939,2016-02-07 00:52:40,-74.0052032470703,40.71942901611328,True,True
2471006,2016-02-07 00:52:52,-74.00509643554686,40.71902084350585,True,True
2471045,2016-02-07 00:52:58,-74.00521850585938,40.719741821289055,True,True
2471125,2016-02-07 00:53:13,-74.0037841796875,40.72073745727539,True,True
2471134,2016-02-07 00:53:15,-74.0088882446289,40.71592712402344,True,True
2471168,2016-02-07 00:53:19,-74.00188446044923,40.72462844848633,True,True
2471280,2016-02-07 00:53:37,-74.00527954101562,40.72360229492188,True,True
2471308,2016-02-07 00:53:42,-74.00875091552734,40.7158203125,True,True
2471353,2016-02-07 00:53:49,-74.0037841796875,40.71734619140625,True,True
2471376,2016-02-07 00:53:52,-74.00923156738281,40.71589660644531,True,True
2471394,2016-02-07 00:53:56,-74.00924682617188,40.71623992919922,True,True
2471412,2016-02-07 00:53:58,-74.00504302978516,40.71898651123047,True,True
2471442,2016-02-07 00:54:04,-74.00909423828125,40.7186279296875,True,True
2471562,2016-02-07 00:54:24,-74.01045989990234,40.71440505981445,True,True
2471633,2016-02-07 00:54:35,-74.00443267822266,40.7241325378418,True,True
2471637,2016-02-07 00:54:36,-74.00884246826173,40.71921157836913,True,True
2471654,2016-02-07 00:54:37,-74.00373077392578,40.725399017333984,True,True
2471671,2016-02-07 00:54:40,-74.00518035888672,40.72016906738281,True,True
2471673,2016-02-07 00:54:40,-74.00385284423827,40.7254295349121,True,True
2471707,2016-02-07 00:54:46,-74.00403594970702,40.7242431640625,True,True
2471766,2016-02-07 00:54:55,-74.00775146484375,40.715644836425774,True,True
2471832,2016-02-07 00:55:06,-74.00800323486328,40.72346115112305,True,True
2471895,2016-02-07 00:55:17,-74.0045394897461,40.71944808959961,True,True
2471906,2016-02-07 00:55:20,-74.00504302978516,40.71885299682617,True,True
2471933,2016-02-07 00:55:25,-74.00357055664062,40.72274398803711,True,True
2471935,2016-02-07 00:55:25,-74.0035629272461,40.722251892089844,True,True
2471993,2016-02-07 00:55:34,-74.00798034667969,40.7229118347168,True,True
2472020,2016-02-07 00:55:39,-74.00834655761719,40.71527862548828,True,True
2472044,2016-02-07 00:55:42,-74.00740051269531,40.71552658081055,True,True
2472058,2016-02-07 00:55:44,-74.00279998779298,40.72327423095703,True,True
2472083,2016-02-07 00:55:48,-74.00415802001955,40.723388671875,True,True
2472086,2016-02-07 00:55:49,-74.00496673583984,40.72289657592773,True,True
2472221,2016-02-07 00:56:10,-74.00383758544923,40.72565841674805,True,True
2472324,2016-02-07 00:56:25,-74.00313568115234,40.72525405883789,True,True
2472334,2016-02-07 00:56:26,-74.00521087646483,40.71525955200195,True,True
2472368,2016-02-07 00:56:31,-74.00989532470702,40.721534729003906,True,True
